t,speed,mph,steer,throttle,longG,latG,yaw,expectYaw,understeer,oversteer,jolt,angVelX,angVelZ,vy,fireRaw,fxActive,fxFired,center,corner,oversteer,brake,texture,scrub,judder,impact,weapon,force
125.628,0.858,1.9,-1.000,1.000,0.960,-0.209,-2.385,-0.175,0.000,0.000,9.471,-0.428,0.072,0.000,0,4,0,1813,253,0,0,-10,0,0,0,0,-1215
125.645,1.431,3.2,-1.000,1.000,1.062,-0.353,-2.418,-0.292,0.000,0.000,10.512,0.007,-0.129,0.000,0,4,0,2051,428,0,0,118,0,0,0,0,-1136
125.669,1.431,3.2,-1.000,1.000,1.062,-0.353,-2.418,-0.292,0.000,0.000,10.512,0.007,-0.129,0.000,0,4,0,2051,428,0,0,57,0,0,0,0,-1136
125.689,1.431,3.2,-1.000,1.000,1.062,-0.353,-2.418,-0.292,0.000,0.000,10.512,0.007,-0.129,0.000,0,4,0,2051,428,0,0,-111,0,0,0,0,-1189
125.716,1.846,4.1,-1.000,1.000,0.601,-0.461,-2.452,-0.376,0.000,0.000,6.181,0.302,-0.264,0.000,0,4,0,2224,560,0,0,-36,0,0,0,0,-1123
125.747,2.245,5.0,-1.000,1.000,1.312,-0.568,-2.484,-0.458,0.000,0.000,14.018,0.563,-0.384,0.000,0,4,0,2390,690,0,0,204,0,0,0,0,-86
125.768,2.245,5.0,-1.000,1.000,1.312,-0.568,-2.484,-0.458,0.000,0.000,14.018,0.563,-0.384,0.000,0,4,0,2390,690,0,0,-28,0,0,0,0,-1058
125.785,2.245,5.0,-1.000,1.000,1.312,-0.568,-2.484,-0.458,0.000,0.000,14.018,0.563,-0.384,0.000,0,4,0,2390,690,0,0,-203,0,0,0,0,-1117
125.802,2.770,6.2,-1.000,1.000,0.964,-0.713,-2.525,-0.565,0.000,0.000,10.968,0.111,-0.529,0.000,0,4,0,2608,866,0,0,-153,0,0,0,0,-1075
125.819,2.770,6.2,-1.000,1.000,0.964,-0.713,-2.525,-0.565,0.000,0.000,10.968,0.111,-0.529,0.000,0,4,0,2608,866,0,0,134,0,0,0,0,-27
125.839,2.770,6.2,-1.000,1.000,0.964,-0.713,-2.525,-0.565,0.000,0.000,10.968,0.111,-0.529,0.000,0,4,0,2608,866,0,0,243,0,0,0,0,54
125.871,3.154,7.1,-1.000,1.000,0.568,-0.821,-2.554,-0.643,0.000,1.000,6.726,-0.195,-0.627,0.000,0,4,0,692,249,-3600,0,-172,736,0,0,0,1057
125.889,3.154,7.1,-1.000,1.000,0.568,-0.821,-2.554,-0.643,0.000,1.000,6.726,-0.195,-0.627,0.000,0,4,0,692,249,-3600,0,-165,-492,0,0,0,-1317
125.918,3.525,7.9,-1.000,1.000,0.804,-0.928,-2.581,-0.718,0.000,1.000,10.151,-0.472,-0.716,0.000,0,4,0,731,282,-3600,0,294,29,0,0,0,-9
125.940,3.525,7.9,-1.000,1.000,0.804,-0.928,-2.581,-0.718,0.000,1.000,10.151,-0.472,-0.716,0.000,0,4,0,731,282,-3600,0,167,833,0,0,0,1172
125.965,3.979,8.9,-1.000,1.000,0.985,-1.061,-2.616,-0.811,0.000,1.000,13.842,-0.037,-0.441,0.000,0,4,0,778,322,-3600,0,-349,-771,0,0,0,-1616
125.997,3.979,8.9,-1.000,1.000,0.985,-1.061,-2.616,-0.811,0.000,1.000,13.842,-0.037,-0.441,0.000,0,4,0,778,322,-3600,0,103,581,0,0,0,69
126.018,4.313,9.6,-1.000,1.000,0.641,-1.161,-2.640,-0.879,0.000,1.000,9.554,-0.329,-0.252,0.000,0,4,0,812,352,-3600,0,382,499,0,0,0,141
126.034,4.313,9.6,-1.000,1.000,0.641,-1.161,-2.640,-0.879,0.000,1.000,9.554,-0.329,-0.252,0.000,0,4,0,812,352,-3600,0,114,-659,0,0,0,-1437
126.051,4.313,9.6,-1.000,1.000,0.641,-1.161,-2.640,-0.879,0.000,1.000,9.554,-0.329,-0.252,0.000,0,4,0,812,352,-3600,0,-287,-693,0,0,0,-1653
126.067,4.626,10.3,-1.000,1.000,0.652,-1.256,-2.664,-0.943,0.000,1.000,10.669,-0.003,-0.081,0.000,0,4,0,845,381,-3600,0,-399,490,0,0,0,-1188
126.087,4.626,10.3,-1.000,1.000,0.652,-1.256,-2.664,-0.943,0.000,1.000,10.669,-0.003,-0.081,0.000,0,4,0,845,381,-3600,0,99,639,0,0,0,-21
126.105,4.626,10.3,-1.000,1.000,0.652,-1.256,-2.664,-0.943,0.000,1.000,10.669,-0.003,-0.081,0.000,0,4,0,845,381,-3600,0,429,-600,0,0,0,-1351
126.122,4.991,11.2,-1.000,1.000,0.677,-1.370,-2.693,-1.017,0.000,1.000,13.008,-0.380,0.118,0.000,0,4,0,883,416,-3600,0,227,-688,0,0,0,-1503
126.139,4.991,11.2,-1.000,1.000,0.677,-1.370,-2.693,-1.017,0.000,1.000,13.008,-0.380,0.118,0.000,0,4,0,883,416,-3600,0,-291,529,0,0,0,-1207
126.159,4.991,11.2,-1.000,1.000,0.677,-1.370,-2.693,-1.017,0.000,1.000,13.008,-0.380,0.118,0.000,0,4,0,883,416,-3600,0,-414,614,0,0,0,-1248
126.177,5.254,11.8,-1.000,1.000,0.491,-1.453,-2.714,-1.071,0.000,1.000,10.254,-0.640,0.254,0.000,0,4,0,910,441,-3600,0,57,-633,0,0,0,-1619
126.194,5.254,11.8,-1.000,1.000,0.491,-1.453,-2.714,-1.071,0.000,1.000,10.254,-0.640,0.254,0.000,0,4,0,910,441,-3600,0,478,-656,0,0,0,-1459
126.216,5.491,12.3,-1.000,1.000,0.620,-1.530,-2.734,-1.119,0.000,1.000,14.782,-0.284,0.378,0.000,0,4,0,935,465,-3600,0,167,789,0,0,0,-79
126.236,5.491,12.3,-1.000,1.000,0.620,-1.530,-2.734,-1.119,0.000,1.000,14.782,-0.284,0.378,0.000,0,4,0,935,465,-3600,0,-456,238,0,0,0,-1526
126.254,5.491,12.3,-1.000,1.000,0.620,-1.530,-2.734,-1.119,0.000,1.000,14.782,-0.284,0.378,0.000,0,4,0,935,465,-3600,0,-385,-859,0,0,0,-2013
126.271,5.750,12.9,-1.000,1.000,0.475,-1.617,-2.759,-1.172,0.000,1.000,14.441,0.134,0.140,0.000,0,4,0,962,491,-3600,0,193,-291,0,0,0,-1514
126.287,5.750,12.9,-1.000,1.000,0.475,-1.617,-2.759,-1.172,0.000,1.000,14.441,0.134,0.140,0.000,0,4,0,962,491,-3600,0,536,793,0,0,0,15
126.308,5.750,12.9,-1.000,1.000,0.475,-1.617,-2.759,-1.172,0.000,1.000,14.441,0.134,0.140,0.000,0,4,0,962,491,-3600,0,106,171,0,0,0,-1388
126.340,5.926,13.3,-1.000,1.000,0.261,-1.678,-2.777,-1.208,0.000,1.000,8.914,0.416,-0.020,0.000,0,4,0,980,509,-3600,0,-454,-464,0,0,0,-1966
126.357,5.926,13.3,-1.000,1.000,0.261,-1.678,-2.777,-1.208,0.000,1.000,8.914,0.416,-0.020,0.000,0,4,0,980,509,-3600,0,15,735,0,0,0,-1231
126.374,6.071,13.6,-1.000,1.000,0.442,-1.729,-2.794,-1.238,0.000,1.000,18.495,0.089,-0.163,0.000,0,4,0,995,525,-3600,0,523,608,0,0,0,-1078
126.394,6.071,13.6,-1.000,1.000,0.442,-1.729,-2.794,-1.238,0.000,1.000,18.495,0.089,-0.163,0.000,0,4,0,995,525,-3600,0,297,-792,0,0,0,-1838
126.418,6.071,13.6,-1.000,1.000,0.442,-1.729,-2.794,-1.238,0.000,1.000,18.495,0.089,-0.163,0.000,0,4,0,995,525,-3600,0,-508,34,0,0,0,-1857
126.435,6.206,13.9,-1.000,1.000,0.225,-1.781,-2.815,-1.265,0.000,1.000,14.322,-0.305,-0.335,0.000,0,4,0,1009,541,-3600,0,-456,897,0,0,0,-1462
126.466,6.206,13.9,-1.000,1.000,0.225,-1.781,-2.815,-1.265,0.000,1.000,14.322,-0.305,-0.335,0.000,0,4,0,1009,541,-3600,0,551,-791,0,0,0,-1807
126.487,6.289,14.1,-1.000,1.000,0.163,-1.815,-2.831,-1.282,0.000,1.000,12.773,-0.572,-0.451,0.000,0,4,0,1018,551,-3600,0,246,-181,0,0,0,-1694
126.505,6.289,14.1,-1.000,1.000,0.163,-1.815,-2.831,-1.282,0.000,1.000,12.773,-0.572,-0.451,0.000,0,4,0,1018,551,-3600,0,-421,880,0,0,0,-1536
126.522,6.289,14.1,-1.000,1.000,0.163,-1.815,-2.831,-1.282,0.000,1.000,12.773,-0.572,-0.451,0.000,0,4,0,1018,551,-3600,0,-534,215,0,0,0,-1909
126.544,6.340,14.2,-1.000,1.000,0.091,-1.839,-2.845,-1.292,0.000,1.000,11.966,-0.223,-0.556,0.000,0,4,0,1023,558,-3600,0,203,-897,0,0,0,-2104
126.564,6.340,14.2,-1.000,1.000,0.091,-1.839,-2.845,-1.292,0.000,1.000,11.966,-0.223,-0.556,0.000,0,4,0,1023,558,-3600,0,585,254,0,0,0,-1434
126.581,6.339,14.2,-1.000,1.000,-0.004,-1.850,-2.863,-1.292,0.000,1.000,24.752,0.182,-0.301,0.000,0,4,0,1023,562,-3600,0,139,884,0,0,0,-1349
126.597,6.339,14.2,-1.000,1.000,-0.004,-1.850,-2.863,-1.292,0.000,1.000,24.752,0.182,-0.301,0.000,0,4,0,1023,562,-3600,0,-468,-65,0,0,0,-2053
126.622,6.339,14.2,-1.000,1.000,-0.004,-1.850,-2.863,-1.292,0.000,1.000,24.752,0.182,-0.301,0.000,0,4,0,1023,562,-3600,0,-288,-688,0,0,0,-2254
126.643,6.325,14.1,-1.000,1.000,-0.022,-1.855,-2.876,-1.289,0.000,1.000,11.290,-0.131,-0.125,0.000,0,4,0,1022,563,-3600,0,483,750,0,0,0,-1254
126.669,6.325,14.1,-1.000,1.000,-0.022,-1.855,-2.876,-1.289,0.000,1.000,11.290,-0.131,-0.125,0.000,0,4,0,1022,563,-3600,0,250,-69,0,0,0,-1730
126.686,6.286,14.1,-1.000,1.000,-0.092,-1.851,-2.889,-1.281,0.000,1.000,16.753,-0.414,0.035,0.000,0,4,0,1018,562,-3600,337,-415,-899,0,0,0,-2386
126.702,6.286,14.1,-1.000,1.000,-0.092,-1.851,-2.889,-1.281,0.000,1.000,16.753,-0.414,0.035,0.000,0,4,0,1018,562,-3600,337,-561,-104,0,0,0,-2073
126.723,6.286,14.1,-1.000,1.000,-0.092,-1.851,-2.889,-1.281,0.000,1.000,16.753,-0.414,0.035,0.000,0,4,0,1018,562,-3600,337,92,894,0,0,0,-1303
126.747,6.178,13.8,-1.000,1.000,-0.183,-1.829,-2.904,-1.259,0.000,1.000,16.139,-0.352,0.219,0.000,0,4,0,1006,555,-3600,670,562,-548,0,0,0,-1714
126.764,6.178,13.8,-1.000,1.000,-0.183,-1.829,-2.904,-1.259,0.000,1.000,16.139,-0.352,0.219,0.000,0,4,0,1006,555,-3600,670,87,-752,0,0,0,-2001
126.780,6.178,13.8,-1.000,1.000,-0.183,-1.829,-2.904,-1.259,0.000,1.000,16.139,-0.352,0.219,0.000,0,4,0,1006,555,-3600,670,-484,403,0,0,0,-1717
126.801,6.094,13.6,-1.000,1.000,-0.158,-1.811,-2.915,-1.242,0.000,1.000,13.843,-0.024,0.346,0.000,0,4,0,998,550,-3600,578,-372,672,0,0,0,-1521
126.818,6.094,13.6,-1.000,1.000,-0.158,-1.811,-2.915,-1.242,0.000,1.000,13.843,-0.024,0.346,0.000,0,4,0,998,550,-3600,578,262,-556,0,0,0,-1769
126.835,6.094,13.6,-1.000,1.000,-0.158,-1.811,-2.915,-1.242,0.000,1.000,13.843,-0.024,0.346,0.000,0,4,0,998,550,-3600,578,571,-771,0,0,0,-1707
126.852,5.992,13.4,-1.000,1.000,-0.202,-1.787,-2.926,-1.221,0.000,1.000,14.897,0.274,0.166,0.000,0,4,0,987,543,-3600,741,175,442,0,0,0,-1316
126.873,5.992,13.4,-1.000,1.000,-0.202,-1.787,-2.926,-1.221,0.000,1.000,14.897,0.274,0.166,0.000,0,4,0,987,543,-3600,741,-501,661,0,0,0,-1499
126.890,5.811,13.0,-0.989,1.000,-0.492,-1.740,-2.937,-1.164,0.000,1.000,27.521,-0.143,-0.046,0.000,0,4,0,957,528,-3600,1805,-416,-557,74,0,0,-1959
126.907,5.811,13.0,-0.989,1.000,-0.492,-1.740,-2.937,-1.164,0.000,1.000,27.521,-0.143,-0.046,0.000,0,4,0,957,528,-3600,1805,164,-747,99,0,0,-1751
126.924,5.811,13.0,-0.989,1.000,-0.492,-1.740,-2.937,-1.164,0.000,1.000,27.521,-0.143,-0.046,0.000,0,4,0,957,528,-3600,1805,543,455,-19,0,0,-1068
126.945,5.683,12.7,-0.951,1.000,-0.237,-1.703,-2.940,-1.076,0.000,1.000,14.047,-0.425,-0.189,0.000,0,4,0,909,517,-3600,869,104,621,0,0,0,-1163
126.965,5.683,12.7,-0.951,1.000,-0.237,-1.703,-2.940,-1.076,0.000,1.000,14.047,-0.425,-0.189,0.000,0,4,0,909,517,-3600,869,-501,-779,0,0,0,-2071
126.982,5.683,12.7,-0.951,1.000,-0.237,-1.703,-2.940,-1.076,0.000,1.000,14.047,-0.425,-0.189,0.000,0,4,0,909,517,-3600,869,-376,-545,0,0,0,-1908
126.999,5.552,12.4,-0.893,1.000,-0.248,-1.660,-2.933,-0.960,0.000,1.000,14.120,-0.675,-0.316,0.000,0,4,0,840,504,-3600,909,199,673,0,0,0,-1115
127.021,5.552,12.4,-0.893,1.000,-0.248,-1.660,-2.933,-0.960,0.000,1.000,14.120,-0.675,-0.316,0.000,0,4,0,840,504,-3600,909,490,315,0,0,0,-1145
127.043,5.552,12.4,-0.893,1.000,-0.248,-1.660,-2.933,-0.960,0.000,1.000,14.120,-0.675,-0.316,0.000,0,4,0,840,504,-3600,909,-149,-900,0,0,0,-1985
127.060,5.351,12.0,-0.825,1.000,-0.332,-1.589,-2.912,-0.832,0.000,1.000,16.920,-0.209,-0.469,0.000,0,4,0,759,482,-3600,1217,-501,-21,0,0,0,-1725
127.090,5.351,12.0,-0.825,1.000,-0.332,-1.589,-2.912,-0.832,0.000,1.000,16.920,-0.209,-0.469,0.000,0,4,0,759,482,-3600,1217,214,449,0,0,0,-1153
127.112,5.226,11.7,-0.747,1.000,-0.248,-1.537,-2.886,-0.714,0.000,1.000,15.069,0.106,-0.278,0.000,0,4,0,678,467,-3600,909,461,-880,0,0,0,-1669
127.129,5.226,11.7,-0.747,1.000,-0.248,-1.537,-2.886,-0.714,0.000,1.000,15.069,0.106,-0.278,0.000,0,4,0,678,467,-3600,909,6,-214,0,0,0,-1593
127.146,5.226,11.7,-0.747,1.000,-0.248,-1.537,-2.886,-0.714,0.000,1.000,15.069,0.106,-0.278,0.000,0,4,0,678,467,-3600,909,-442,842,0,0,0,-1338
127.168,5.114,11.4,-0.651,1.000,-0.205,-1.484,-2.846,-0.592,0.000,1.000,13.719,0.391,-0.104,0.000,0,4,0,583,450,-3600,751,-226,-6,0,0,0,-1650
127.190,5.114,11.4,-0.651,1.000,-0.205,-1.484,-2.846,-0.592,0.000,1.000,13.719,0.391,-0.104,0.000,0,4,0,583,450,-3600,751,406,-847,0,0,0,-1770
127.215,4.969,11.1,-0.557,0.965,-0.309,-1.408,-2.779,-0.480,0.000,1.000,21.020,-0.033,0.097,0.000,0,4,0,490,427,-3600,1134,158,779,0,0,0,-1176
127.232,4.969,11.1,-0.557,0.965,-0.309,-1.408,-2.779,-0.480,0.000,1.000,21.020,-0.033,0.097,0.000,0,4,0,490,427,-3600,1134,-331,543,0,0,0,-1505
127.249,4.969,11.1,-0.557,0.965,-0.309,-1.408,-2.779,-0.480,0.000,1.000,21.020,-0.033,0.097,0.000,0,4,0,490,427,-3600,1134,-424,-700,0,0,0,-2109
127.272,4.311,9.6,-0.469,0.965,-1.191,-1.194,-2.718,-0.344,0.000,1.000,12.385,-0.326,-0.059,0.000,0,4,0,381,363,-3600,2200,161,-245,-1245,0,0,-2176
127.294,4.311,9.6,-0.469,0.965,-1.191,-1.194,-2.718,-0.344,0.000,1.000,12.385,-0.326,-0.059,0.000,0,4,0,381,363,-3600,2200,378,896,484,0,0,1048
127.311,3.619,8.1,-0.407,0.965,-1.806,-0.978,-2.650,-0.248,0.000,1.000,18.702,-0.590,-0.201,0.000,0,4,0,301,297,-3600,2200,12,-14,0,0,0,-1530
127.327,3.619,8.1,-0.407,0.965,-1.806,-0.978,-2.650,-0.248,0.000,1.000,18.702,-0.590,-0.201,0.000,0,4,0,301,297,-3600,2200,-298,-890,0,0,0,-2048
127.348,3.619,8.1,-0.407,0.965,-1.806,-0.978,-2.650,-0.248,0.000,1.000,18.702,-0.590,-0.201,0.000,0,4,0,301,297,-3600,2200,-200,102,0,0,0,-1529
127.372,2.660,5.9,-0.348,0.965,-1.585,-0.693,-2.555,-0.154,0.000,0.000,16.246,-0.897,-0.366,0.000,0,4,0,891,841,0,2200,221,0,0,0,0,-1356
127.389,2.660,5.9,-0.348,0.965,-1.585,-0.693,-2.555,-0.154,0.000,0.000,16.246,-0.897,-0.366,0.000,0,4,0,891,841,0,2200,200,0,0,0,0,-1346
127.418,1.920,4.3,-0.306,0.965,-1.644,-0.486,-2.480,-0.097,0.000,0.000,16.911,-1.108,-0.479,0.000,0,4,0,689,590,0,2200,-162,0,0,0,0,-1475
127.440,1.920,4.3,-0.306,0.965,-1.644,-0.486,-2.480,-0.097,0.000,0.000,16.911,-1.108,-0.479,0.000,0,4,0,689,590,0,2200,-86,0,0,0,0,-1415
127.465,1.187,2.7,-0.271,0.965,-1.608,-0.291,-2.404,-0.053,0.000,0.000,16.657,-0.708,-0.287,0.000,0,4,0,529,353,0,2200,103,0,0,0,0,-1300
127.482,1.187,2.7,-0.271,0.965,-1.608,-0.291,-2.404,-0.053,0.000,0.000,16.657,-0.708,-0.287,0.000,0,4,0,529,353,0,2200,78,0,0,0,0,-1292
127.498,1.187,2.7,-0.271,0.965,-1.608,-0.291,-2.404,-0.053,0.000,0.000,16.657,-0.708,-0.287,0.000,0,4,0,529,353,0,2200,-40,0,0,0,0,-1326
127.520,0.000,0.0,-0.247,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.239,-0.060,0.000,0,4,0,360,0,0,2200,0,0,0,0,0,-1283
127.543,0.000,0.0,-0.247,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.239,-0.060,0.000,0,4,0,360,0,0,2200,0,0,0,0,0,-1256
127.559,0.000,0.0,-0.247,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.239,-0.060,0.000,0,4,0,360,0,0,2200,0,0,0,0,0,-1236
127.576,0.000,0.0,-0.230,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.079,0.093,0.000,0,4,0,335,0,0,2200,0,0,0,0,0,-1217
127.598,0.000,0.0,-0.230,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.079,0.093,0.000,0,4,0,335,0,0,2200,0,0,0,0,0,-1191
127.615,0.000,0.0,-0.230,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.079,0.093,0.000,0,4,0,335,0,0,2200,0,0,0,0,0,-1171
127.631,0.000,0.0,-0.218,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.361,0.229,0.000,0,4,0,317,0,0,2200,0,0,0,0,0,-1152
127.648,0.000,0.0,-0.218,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.361,0.229,0.000,0,4,0,317,0,0,2200,0,0,0,0,0,-1132
127.669,0.000,0.0,-0.218,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.361,0.229,0.000,0,4,0,317,0,0,2200,0,0,0,0,0,-1107
127.686,0.000,0.0,-0.209,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.700,0.393,0.000,0,4,0,305,0,0,2200,0,0,0,0,0,-1086
127.715,0.000,0.0,-0.209,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.700,0.393,0.000,0,4,0,305,0,0,2200,0,0,0,0,0,-1052
127.746,0.000,0.0,-0.203,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.930,0.504,0.000,0,4,0,296,0,0,2200,0,0,0,0,0,-128
127.768,0.000,0.0,-0.203,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.930,0.504,0.000,0,4,0,296,0,0,2200,0,0,0,0,0,-100
127.793,0.000,0.0,-0.198,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.547,0.604,0.000,0,4,0,288,0,0,2200,0,0,0,0,0,-68
127.810,0.000,0.0,-0.198,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.547,0.604,0.000,0,4,0,288,0,0,2200,0,0,0,0,0,-45
127.827,0.000,0.0,-0.198,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.547,0.604,0.000,0,4,0,288,0,0,2200,0,0,0,0,0,-24
127.848,0.000,0.0,-0.190,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.104,0.720,0.000,0,4,0,276,0,0,2200,0,0,0,0,0,4
127.871,0.000,0.0,-0.190,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,0.104,0.720,0.000,0,4,0,276,0,0,2200,0,0,0,0,0,34
127.888,0.000,0.0,-0.179,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.201,0.800,0.000,0,4,0,260,0,0,2200,0,0,0,0,0,56
127.918,0.000,0.0,-0.179,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.201,0.800,0.000,0,4,0,260,0,0,2200,0,0,0,0,0,95
127.939,0.000,0.0,-0.168,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.478,0.577,0.000,0,4,0,244,0,0,2200,0,0,0,0,0,122
127.956,0.000,0.0,-0.168,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.478,0.577,0.000,0,4,0,244,0,0,2200,0,0,0,0,0,145
127.973,0.000,0.0,-0.168,0.965,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.478,0.577,0.000,0,4,0,244,0,0,2200,0,0,0,0,0,1050
127.997,0.000,0.0,-0.155,0.879,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.798,0.319,0.000,0,4,0,226,0,0,2200,0,0,0,0,0,1079
128.018,0.000,0.0,-0.155,0.879,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.798,0.319,0.000,0,4,0,226,0,0,2200,0,0,0,0,0,1104
128.044,0.000,0.0,-0.137,0.679,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.428,0.141,0.000,0,4,0,200,0,0,2200,0,0,0,0,0,0
128.061,0.000,0.0,-0.137,0.679,-2.203,0.000,0.000,0.000,0.000,0.000,21.613,-0.428,0.141,0.000,0,4,0,200,0,0,2200,0,0,0,0,0,0
128.091,0.437,1.0,-0.116,0.391,0.078,0.000,0.000,0.000,0.000,0.000,0.766,-0.092,-0.019,0.000,0,4,0,189,0,0,0,2,0,0,0,0,1120
128.112,0.437,1.0,-0.116,0.391,0.078,0.000,0.000,0.000,0.000,0.000,0.766,-0.092,-0.019,0.000,0,4,0,189,0,0,0,5,0,0,0,0,1096
128.130,0.437,1.0,-0.116,0.391,0.078,0.000,0.000,0.000,0.000,0.000,0.766,-0.092,-0.019,0.000,0,4,0,189,0,0,0,0,0,0,0,0,1073
128.146,1.023,2.3,-0.094,0.178,1.076,-0.001,-0.011,-0.016,0.000,0.000,10.557,0.302,-0.209,0.000,0,4,0,177,1,0,0,-88,0,0,0,0,125
128.164,1.023,2.3,-0.094,0.178,1.076,-0.001,-0.011,-0.016,0.000,0.000,10.557,0.302,-0.209,0.000,0,4,0,177,1,0,0,-67,0,0,0,0,113
128.185,1.023,2.3,-0.094,0.178,1.076,-0.001,-0.011,-0.016,0.000,0.000,10.557,0.302,-0.209,0.000,0,4,0,177,1,0,0,62,0,0,0,0,1036
128.215,1.191,2.7,-0.074,0.069,0.248,-0.003,-0.021,-0.014,0.000,0.000,2.428,0.569,-0.337,0.000,0,4,0,144,3,0,0,11,0,0,0,0,85
128.232,1.191,2.7,-0.074,0.069,0.248,-0.003,-0.021,-0.014,0.000,0.000,2.428,0.569,-0.337,0.000,0,4,0,144,3,0,0,-23,0,0,0,0,62
128.249,1.182,2.6,-0.056,0.004,-0.026,-0.002,-0.013,-0.011,0.000,0.000,0.270,0.806,-0.450,0.000,0,4,0,110,2,0,0,-9,0,0,0,0,52
128.270,1.182,2.6,-0.056,0.004,-0.026,-0.002,-0.013,-0.011,0.000,0.000,0.270,0.806,-0.450,0.000,0,4,0,110,2,0,0,3,0,0,0,0,57
128.287,1.182,2.6,-0.056,0.004,-0.026,-0.002,-0.013,-0.011,0.000,0.000,0.270,0.806,-0.450,0.000,0,4,0,110,2,0,0,9,0,0,0,0,61
128.304,1.161,2.6,-0.042,0.000,-0.040,-0.001,-0.009,-0.008,0.000,0.000,0.394,0.324,-0.587,0.000,0,4,0,81,1,0,0,5,0,0,0,0,44
128.321,1.161,2.6,-0.042,0.000,-0.040,-0.001,-0.009,-0.008,0.000,0.000,0.394,0.324,-0.587,0.000,0,4,0,81,1,0,0,-7,0,0,0,0,38
128.343,1.161,2.6,-0.042,0.000,-0.040,-0.001,-0.009,-0.008,0.000,0.000,0.394,0.324,-0.587,0.000,0,4,0,81,1,0,0,-8,0,0,0,0,37
128.371,1.145,2.6,-0.030,0.000,-0.025,-0.001,-0.007,-0.006,0.000,0.000,0.245,-0.001,-0.384,0.000,0,4,0,58,1,0,0,7,0,0,0,0,33
128.387,1.145,2.6,-0.030,0.000,-0.025,-0.001,-0.007,-0.006,0.000,0.000,0.245,-0.001,-0.384,0.000,0,4,0,58,1,0,0,8,0,0,0,0,33
128.403,1.128,2.5,-0.021,0.000,-0.052,-0.001,-0.004,-0.004,0.000,0.000,0.506,-0.297,-0.200,0.000,0,4,0,40,1,0,189,-1,0,0,0,0,50
128.425,1.128,2.5,-0.021,0.000,-0.052,-0.001,-0.004,-0.004,0.000,0.000,0.506,-0.297,-0.200,0.000,0,4,0,40,1,0,189,-11,0,0,0,0,72
128.442,1.128,2.5,-0.021,0.000,-0.052,-0.001,-0.004,-0.004,0.000,0.000,0.506,-0.297,-0.200,0.000,0,4,0,40,1,0,189,-4,0,0,0,0,99
128.466,1.107,2.5,-0.013,0.000,-0.034,0.000,-0.003,-0.002,0.000,0.000,0.331,-0.638,0.012,0.000,0,4,0,25,0,0,0,9,0,0,0,0,75
128.496,1.107,2.5,-0.013,0.000,-0.034,0.000,-0.003,-0.002,0.000,0.000,0.331,-0.638,0.012,0.000,0,4,0,25,0,0,0,-2,0,0,0,0,30
128.518,1.093,2.4,-0.007,0.000,-0.027,0.000,-0.001,-0.001,0.000,0.000,0.267,-0.874,0.159,0.000,0,4,0,14,0,0,0,-9,0,0,0,0,3
128.535,1.093,2.4,-0.007,0.000,-0.027,0.000,-0.001,-0.001,0.000,0.000,0.267,-0.874,0.159,0.000,0,4,0,14,0,0,0,-2,0,0,0,0,6
128.552,1.093,2.4,-0.007,0.000,-0.027,0.000,-0.001,-0.001,0.000,0.000,0.267,-0.874,0.159,0.000,0,4,0,14,0,0,0,7,0,0,0,0,10
128.569,1.079,2.4,-0.003,0.000,-0.028,0.000,-0.001,0.000,0.000,0.000,0.278,-0.496,0.292,0.000,0,4,0,5,0,0,0,7,0,0,0,0,6
128.590,1.079,2.4,-0.003,0.000,-0.028,0.000,-0.001,0.000,0.000,0.000,0.278,-0.496,0.292,0.000,0,4,0,5,0,0,0,-4,0,0,0,0,1
